dont [(0, 0.08334845), (1, 0.08474226), (2, 0.08405842), (3, 0.08334852), (4, 0.58115274), (5, 0.083349586)]
miss [(0, 0.0833435), (1, 0.08361232), (2, 0.08354104), (3, 0.08334355), (4, 0.08334363), (5, 0.58281595)]
anyth [(0, 0.5821395), (1, 0.08361386), (2, 0.08393325), (3, 0.083624825), (4, 0.08334375), (5, 0.083344825)]
4 [(0, 0.58053493), (1, 0.08476913), (2, 0.08405498), (3, 0.08395052), (4, 0.08334669), (5, 0.083343744)]
share [(0, 0.08407872), (1, 0.083941415), (2, 0.5809835), (3, 0.08365078), (4, 0.08400955), (5, 0.083335996)]
stori [(0, 0.08333416), (1, 0.5830129), (2, 0.08344754), (3, 0.08333411), (4, 0.08349428), (5, 0.08337705)]
friend [(0, 0.08398628), (1, 0.08426184), (2, 0.58149), (3, 0.0835809), (4, 0.083340466), (5, 0.08334053)]
build [(0, 0.08370486), (1, 0.5825384), (2, 0.083346225), (3, 0.083346516), (4, 0.08371679), (5, 0.08334719)]
commun [(0, 0.083353736), (1, 0.58153075), (2, 0.08422428), (3, 0.083548), (4, 0.08399786), (5, 0.083345346)]
5 [(0, 0.084688485), (1, 0.084580675), (2, 0.5801913), (3, 0.08385483), (4, 0.08334235), (5, 0.08334239)]
continu [(0, 0.083743006), (1, 0.084584765), (2, 0.08333988), (3, 0.08333988), (4, 0.08334027), (5, 0.5816522)]
read [(0, 0.083381325), (1, 0.5829397), (2, 0.08337362), (3, 0.08353192), (4, 0.08333908), (5, 0.08343436)]
left [(0, 0.083338104), (1, 0.5825092), (2, 0.08408542), (3, 0.08333806), (4, 0.08339073), (5, 0.0833385)]
seamless [(0, 0.08335348), (1, 0.084701665), (2, 0.08373895), (3, 0.083353214), (4, 0.5814982), (5, 0.08335444)]
experi [(0, 0.08378791), (1, 0.08379482), (2, 0.08402737), (3, 0.0835981), (4, 0.08379759), (5, 0.5809942)]
6 [(0, 0.08395016), (1, 0.08396153), (2, 0.58195776), (3, 0.08345369), (4, 0.08333851), (5, 0.08333838)]
get [(0, 0.57957983), (1, 0.08450836), (2, 0.0840572), (3, 0.08416918), (4, 0.08386292), (5, 0.08382249)]
personalis [(0, 0.08335386), (1, 0.5832297), (2, 0.08335355), (3, 0.083353825), (4, 0.083353944), (5, 0.083355084)]
recommend [(0, 0.08394405), (1, 0.5819945), (2, 0.08373136), (3, 0.083339304), (4, 0.08333932), (5, 0.08365149)]
read [(0, 0.08338133), (1, 0.5829396), (2, 0.08337363), (3, 0.083531894), (4, 0.08333909), (5, 0.08343441)]
everyday [(0, 0.08360825), (1, 0.08400696), (2, 0.08334358), (3, 0.08334349), (4, 0.08334358), (5, 0.5823542)]
7 [(0, 0.084738635), (1, 0.58118975), (2, 0.083783224), (3, 0.08359976), (4, 0.083345056), (5, 0.08334363)]
rate [(0, 0.08333786), (1, 0.08401085), (2, 0.08333784), (3, 0.58235466), (4, 0.08362058), (5, 0.08333827)]
review [(0, 0.083503045), (1, 0.58049035), (2, 0.08333981), (3, 0.08448895), (4, 0.0845078), (5, 0.08367005)]
stori [(0, 0.08333416), (1, 0.58301336), (2, 0.08344752), (3, 0.08333411), (4, 0.08349379), (5, 0.08337704)]
read [(0, 0.08338132), (1, 0.58294076), (2, 0.08337361), (3, 0.083530866), (4, 0.08333908), (5, 0.08343435)]
commun [(0, 0.0833537), (1, 0.58157396), (2, 0.084184244), (3, 0.08354758), (4, 0.08399516), (5, 0.083345324)]
better [(0, 0.08376657), (1, 0.58203256), (2, 0.08355867), (3, 0.08352224), (4, 0.08377891), (5, 0.083341025)]
8 [(0, 0.083696686), (1, 0.5823159), (2, 0.08359938), (3, 0.08369422), (4, 0.0833466), (5, 0.083347194)]
author [(0, 0.08334519), (1, 0.58278525), (2, 0.083830565), (3, 0.08334518), (4, 0.08334785), (5, 0.083345994)]
profil [(0, 0.083500594), (1, 0.08349734), (2, 0.5829831), (3, 0.08333953), (4, 0.08333956), (5, 0.08333988)]
read [(0, 0.083381325), (1, 0.58294016), (2, 0.08337362), (3, 0.08353145), (4, 0.08333908), (5, 0.08343435)]
stori [(0, 0.08333417), (1, 0.58301336), (2, 0.08344751), (3, 0.08333412), (4, 0.0834938), (5, 0.08337705)]
favourit [(0, 0.08369064), (1, 0.5821331), (2, 0.08334631), (3, 0.08334645), (4, 0.08334645), (5, 0.08413699)]
author [(0, 0.08334515), (1, 0.58282536), (2, 0.083790556), (3, 0.08334515), (4, 0.08334781), (5, 0.08334596)]
9 [(0, 0.0836974), (1, 0.5825697), (2, 0.083346196), (3, 0.083693124), (4, 0.08334644), (5, 0.08334713)]
publish [(0, 0.08335398), (1, 0.58259195), (2, 0.08335365), (3, 0.08399076), (4, 0.08335429), (5, 0.08335539)]
stori [(0, 0.08333417), (1, 0.583013), (2, 0.08344753), (3, 0.08333412), (4, 0.083494134), (5, 0.08337705)]
earn [(0, 0.58307964), (1, 0.0834365), (2, 0.083336554), (3, 0.0833369), (4, 0.08333663), (5, 0.08347375)]
recognit [(0, 0.58261234), (1, 0.08385602), (2, 0.08348882), (3, 0.08334649), (4, 0.0833488), (5, 0.08334752)]
commun [(0, 0.083353706), (1, 0.5815578), (2, 0.084197976), (3, 0.08354774), (4, 0.083997466), (5, 0.08334533)]
22 [(0, 0.08338163), (1, 0.58308905), (2, 0.083380945), (3, 0.08338168), (4, 0.083381996), (5, 0.083384715)]
million [(0, 0.0838458), (1, 0.5816435), (2, 0.08392003), (3, 0.08372188), (4, 0.08353116), (5, 0.08333762)]
reader [(0, 0.0833348), (1, 0.5832796), (2, 0.08334086), (3, 0.08337425), (4, 0.083335), (5, 0.08333551)]
10 [(0, 0.08369023), (1, 0.5815402), (2, 0.08437011), (3, 0.08334648), (4, 0.08370554), (5, 0.08334746)]
read [(0, 0.083381325), (1, 0.58293945), (2, 0.08337362), (3, 0.08353211), (4, 0.08333907), (5, 0.08343442)]
write [(0, 0.08373822), (1, 0.58241236), (2, 0.083830014), (3, 0.08333956), (4, 0.08333989), (5, 0.08333994)]
12 [(0, 0.08437719), (1, 0.58225054), (2, 0.083342895), (3, 0.083342835), (4, 0.083343074), (5, 0.08334348)]
differ [(0, 0.08355224), (1, 0.08380864), (2, 0.08381838), (3, 0.08403281), (4, 0.58119684), (5, 0.08359112)]
languag [(0, 0.083498076), (1, 0.582937), (2, 0.083485365), (3, 0.08340722), (4, 0.08333613), (5, 0.08333624)]
explor [(0, 0.08391733), (1, 0.5808577), (2, 0.08334307), (3, 0.08358936), (4, 0.08403085), (5, 0.08426169)]
best [(0, 0.57965964), (1, 0.08410996), (2, 0.08394711), (3, 0.08444122), (4, 0.08424218), (5, 0.08359989)]
content [(0, 0.08347769), (1, 0.08348707), (2, 0.0837573), (3, 0.083889425), (4, 0.58204925), (5, 0.08333926)]
never [(0, 0.5813428), (1, 0.084208705), (2, 0.0833463), (3, 0.08334647), (4, 0.08370137), (5, 0.0840543)]
pratilipi [(0, 0.08333504), (1, 0.58332473), (2, 0.083335154), (3, 0.08333495), (4, 0.083335064), (5, 0.08333503)]
stori [(0, 0.08333416), (1, 0.58301336), (2, 0.08344749), (3, 0.08333411), (4, 0.08349386), (5, 0.08337704)]
current [(0, 0.08334065), (1, 0.084374376), (2, 0.08334054), (3, 0.5818771), (4, 0.08334159), (5, 0.08372575)]
avail [(0, 0.08396288), (1, 0.08388323), (2, 0.08438148), (3, 0.579335), (4, 0.084443256), (5, 0.0839942)]
follow [(0, 0.08371041), (1, 0.08347468), (2, 0.5818747), (3, 0.08347374), (4, 0.08347455), (5, 0.08399184)]
languag [(0, 0.08349822), (1, 0.5829366), (2, 0.08348561), (3, 0.08340723), (4, 0.08333612), (5, 0.083336234)]
1 [(0, 0.08483534), (1, 0.08415419), (2, 0.08378542), (3, 0.5798878), (4, 0.08351485), (5, 0.08382237)]
hindi [(0, 0.08338165), (1, 0.58308893), (2, 0.083380975), (3, 0.083381705), (4, 0.083381996), (5, 0.08338473)]
stori [(0, 0.08333416), (1, 0.5830133), (2, 0.083447486), (3, 0.08333411), (4, 0.083493926), (5, 0.08337704)]
2 [(0, 0.58137673), (1, 0.08391981), (2, 0.08366359), (3, 0.084142946), (4, 0.08333789), (5, 0.083559)]
tamil [(0, 0.0833816), (1, 0.5830891), (2, 0.083380915), (3, 0.08338167), (4, 0.08338199), (5, 0.0833847)]
stori [(0, 0.08333416), (1, 0.5830134), (2, 0.083447486), (3, 0.08333411), (4, 0.083493784), (5, 0.08337704)]
3 [(0, 0.08419142), (1, 0.08372603), (2, 0.083625324), (3, 0.58178395), (4, 0.08333666), (5, 0.08333664)]
marathi [(0, 0.083381705), (1, 0.5830887), (2, 0.08338101), (3, 0.08338173), (4, 0.083382055), (5, 0.08338476)]
stori [(0, 0.08333416), (1, 0.58301324), (2, 0.083447516), (3, 0.08333411), (4, 0.0834939), (5, 0.08337704)]
4 [(0, 0.5805729), (1, 0.08473295), (2, 0.084054016), (3, 0.083949745), (4, 0.08334668), (5, 0.083343744)]
gujarati [(0, 0.083381616), (1, 0.5830892), (2, 0.083380915), (3, 0.08338166), (4, 0.083381936), (5, 0.08338469)]
stori [(0, 0.08333416), (1, 0.5830133), (2, 0.0834475), (3, 0.08333411), (4, 0.08349391), (5, 0.08337704)]
5 [(0, 0.08467111), (1, 0.08459563), (2, 0.5801937), (3, 0.083854824), (4, 0.08334235), (5, 0.08334239)]
kannada [(0, 0.08338169), (1, 0.5830888), (2, 0.083381), (3, 0.08338173), (4, 0.08338202), (5, 0.08338475)]
stori [(0, 0.08333416), (1, 0.5830133), (2, 0.0834475), (3, 0.08333411), (4, 0.08349388), (5, 0.08337704)]
6 [(0, 0.083957836), (1, 0.083961844), (2, 0.5819497), (3, 0.08345375), (4, 0.08333851), (5, 0.08333839)]
telugu [(0, 0.08338166), (1, 0.5830888), (2, 0.08338101), (3, 0.08338171), (4, 0.08338205), (5, 0.08338475)]
stori [(0, 0.08333417), (1, 0.5830132), (2, 0.08344753), (3, 0.08333412), (4, 0.08349395), (5, 0.08337705)]
7 [(0, 0.5810343), (1, 0.084889814), (2, 0.08378583), (3, 0.0836012), (4, 0.083345115), (5, 0.083343685)]
bengali [(0, 0.08338158), (1, 0.58308935), (2, 0.08338094), (3, 0.08338164), (4, 0.08338186), (5, 0.08338467)]
stori [(0, 0.08333417), (1, 0.5830133), (2, 0.08344751), (3, 0.08333412), (4, 0.08349386), (5, 0.08337705)]
8 [(0, 0.08370783), (1, 0.5822923), (2, 0.08360166), (3, 0.083704315), (4, 0.083346635), (5, 0.08334722)]
malayalam [(0, 0.083381616), (1, 0.58308905), (2, 0.08338095), (3, 0.083381675), (4, 0.08338197), (5, 0.08338471)]
stori [(0, 0.08333416), (1, 0.583013), (2, 0.08344754), (3, 0.08333411), (4, 0.08349411), (5, 0.08337704)]
9 [(0, 0.08371827), (1, 0.58252853), (2, 0.08334625), (3, 0.08371328), (4, 0.08334649), (5, 0.08334718)]
english [(0, 0.08377019), (1, 0.58261704), (2, 0.08334683), (3, 0.08352062), (4, 0.08334012), (5, 0.08340517)]
stori [(0, 0.08333416), (1, 0.5830133), (2, 0.0834475), (3, 0.08333411), (4, 0.08349389), (5, 0.08337704)]
10 [(0, 0.0836916), (1, 0.5814409), (2, 0.08446651), (3, 0.083346516), (4, 0.08370697), (5, 0.0833475)]
punjabi [(0, 0.08338159), (1, 0.58308935), (2, 0.08338093), (3, 0.08338164), (4, 0.08338186), (5, 0.08338467)]
stori [(0, 0.08333416), (1, 0.5830133), (2, 0.083447516), (3, 0.08333411), (4, 0.08349388), (5, 0.08337704)]
11 [(0, 0.0839094), (1, 0.58267385), (2, 0.08335364), (3, 0.08335389), (4, 0.083354004), (5, 0.0833552)]
odia [(0, 0.083381586), (1, 0.5830891), (2, 0.0833809), (3, 0.08338166), (4, 0.083381996), (5, 0.08338469)]
stori [(0, 0.08333416), (1, 0.5830134), (2, 0.08344748), (3, 0.08333411), (4, 0.083493784), (5, 0.08337704)]
12 [(0, 0.08434758), (1, 0.58228016), (2, 0.08334288), (3, 0.08334282), (4, 0.08334306), (5, 0.08334347)]
urdu [(0, 0.08338165), (1, 0.583089), (2, 0.08338096), (3, 0.0833817), (4, 0.083381996), (5, 0.08338472)]
stori [(0, 0.08333417), (1, 0.58301336), (2, 0.08344752), (3, 0.08333412), (4, 0.08349378), (5, 0.08337705)]
categori [(0, 0.08416208), (1, 0.08367647), (2, 0.08334576), (3, 0.5821228), (4, 0.083345994), (5, 0.08334686)]
1 [(0, 0.08487589), (1, 0.08415537), (2, 0.08378596), (3, 0.5798448), (4, 0.08351503), (5, 0.08382296)]
short [(0, 0.08338163), (1, 0.58308905), (2, 0.083380975), (3, 0.08338168), (4, 0.08338191), (5, 0.08338471)]
stori [(0, 0.08333417), (1, 0.5830131), (2, 0.08344752), (3, 0.08333412), (4, 0.083494015), (5, 0.08337705)]
2 [(0, 0.58144593), (1, 0.083901666), (2, 0.08366179), (3, 0.084094636), (4, 0.08333787), (5, 0.083558075)]
love [(0, 0.08362798), (1, 0.5808777), (2, 0.08384639), (3, 0.08404973), (4, 0.08425314), (5, 0.08334503)]
stori [(0, 0.08333416), (1, 0.58301324), (2, 0.08344751), (3, 0.08333411), (4, 0.08349394), (5, 0.08337704)]
3 [(0, 0.08426883), (1, 0.083727986), (2, 0.08362649), (3, 0.58170336), (4, 0.083336666), (5, 0.083336644)]
romanc [(0, 0.08334158), (1, 0.5831951), (2, 0.083341606), (3, 0.08334154), (4, 0.08334697), (5, 0.08343322)]
stori [(0, 0.08333416), (1, 0.58301306), (2, 0.08344756), (3, 0.08333411), (4, 0.08349408), (5, 0.08337704)]
4 [(0, 0.0848421), (1, 0.5804567), (2, 0.08405784), (3, 0.08395288), (4, 0.083346725), (5, 0.08334378)]
scienc [(0, 0.08349206), (1, 0.5831509), (2, 0.08333863), (3, 0.083338685), (4, 0.0833407), (5, 0.08333899)]
fiction [(0, 0.08333956), (1, 0.58329993), (2, 0.08333953), (3, 0.08333954), (4, 0.08334151), (5, 0.08333991)]
stori [(0, 0.08333417), (1, 0.5830132), (2, 0.08344752), (3, 0.08333412), (4, 0.08349395), (5, 0.08337705)]
5 [(0, 0.08471877), (1, 0.08458358), (2, 0.5801575), (3, 0.083855405), (4, 0.08334236), (5, 0.083342396)]
action [(0, 0.08334588), (1, 0.08369656), (2, 0.08469671), (3, 0.5815674), (4, 0.08334635), (5, 0.08334709)]
adventur [(0, 0.08335385), (1, 0.5832298), (2, 0.083353534), (3, 0.0833538), (4, 0.083353944), (5, 0.08335508)]
stori [(0, 0.08333417), (1, 0.5830133), (2, 0.0834475), (3, 0.08333412), (4, 0.08349384), (5, 0.08337705)]
6 [(0, 0.08395638), (1, 0.083968125), (2, 0.5819448), (3, 0.083453774), (4, 0.08333851), (5, 0.08333839)]
travel [(0, 0.083381854), (1, 0.5816162), (2, 0.083381146), (3, 0.08485387), (4, 0.08338208), (5, 0.08338487)]
stori [(0, 0.08333416), (1, 0.58301336), (2, 0.083447516), (3, 0.08333411), (4, 0.08349383), (5, 0.08337704)]
7 [(0, 0.58108604), (1, 0.08483908), (2, 0.08378522), (3, 0.083600864), (4, 0.08334511), (5, 0.08334366)]
ghost [(0, 0.08338162), (1, 0.58308905), (2, 0.08338097), (3, 0.083381675), (4, 0.083381936), (5, 0.08338471)]
stori [(0, 0.08333416), (1, 0.5830131), (2, 0.083447516), (3, 0.08333411), (4, 0.083494015), (5, 0.08337704)]
8 [(0, 0.083697), (1, 0.58231556), (2, 0.0835994), (3, 0.08369425), (4, 0.083346605), (5, 0.0833472)]
mysteri [(0, 0.08334574), (1, 0.08368192), (2, 0.08334554), (3, 0.083345965), (4, 0.58293426), (5, 0.083346546)]
stori [(0, 0.08333417), (1, 0.58301336), (2, 0.08344752), (3, 0.08333412), (4, 0.083493784), (5, 0.08337705)]
9 [(0, 0.083707504), (1, 0.5825496), (2, 0.08334622), (3, 0.083703086), (4, 0.083346464), (5, 0.08334715)]
women [(0, 0.5826816), (1, 0.08390227), (2, 0.08335345), (3, 0.08335389), (4, 0.08335385), (5, 0.08335498)]
health [(0, 0.08334309), (1, 0.5832779), (2, 0.083348826), (3, 0.083343215), (4, 0.0833432), (5, 0.08334381)]
children [(0, 0.08334596), (1, 0.08413665), (2, 0.08334579), (3, 0.58247435), (4, 0.08335051), (5, 0.08334677)]
stori [(0, 0.08333416), (1, 0.5830134), (2, 0.083447486), (3, 0.08333411), (4, 0.08349381), (5, 0.08337704)]
10 [(0, 0.0836915), (1, 0.5814684), (2, 0.08443895), (3, 0.0833465), (4, 0.08370716), (5, 0.08334749)]
suspens [(0, 0.08338166), (1, 0.58308876), (2, 0.083381094), (3, 0.08338172), (4, 0.08338199), (5, 0.08338476)]
thriller [(0, 0.08334574), (1, 0.08367777), (2, 0.08334554), (3, 0.08334595), (4, 0.5829385), (5, 0.08334652)]
stori [(0, 0.08333416), (1, 0.5830133), (2, 0.08344747), (3, 0.08333411), (4, 0.08349392), (5, 0.08337704)]
11 [(0, 0.08391127), (1, 0.58267194), (2, 0.083353646), (3, 0.0833539), (4, 0.08335401), (5, 0.08335521)]
motiv [(0, 0.083381794), (1, 0.5820799), (2, 0.08438868), (3, 0.08338182), (4, 0.0833822), (5, 0.083385654)]
stori [(0, 0.08333416), (1, 0.58301324), (2, 0.08344749), (3, 0.08333411), (4, 0.08349393), (5, 0.08337704)]
12 [(0, 0.084334195), (1, 0.58229357), (2, 0.08334288), (3, 0.08334282), (4, 0.08334306), (5, 0.08334347)]
social [(0, 0.0837525), (1, 0.0837177), (2, 0.5817526), (3, 0.083733134), (4, 0.08370361), (5, 0.08334045)]
stori [(0, 0.08333416), (1, 0.5830135), (2, 0.08344748), (3, 0.08333411), (4, 0.083493754), (5, 0.08337704)]
13 [(0, 0.08369412), (1, 0.5829199), (2, 0.08334615), (3, 0.083346285), (4, 0.08334637), (5, 0.08334716)]
best [(0, 0.5796573), (1, 0.084109806), (2, 0.083947144), (3, 0.08444419), (4, 0.08424163), (5, 0.08359991)]
stori [(0, 0.08333416), (1, 0.58301336), (2, 0.0834475), (3, 0.08333411), (4, 0.08349384), (5, 0.08337704)]
14 [(0, 0.5816323), (1, 0.08483863), (2, 0.083380826), (3, 0.08338162), (4, 0.08338179), (5, 0.083384864)]
kid [(0, 0.08334376), (1, 0.08384846), (2, 0.08342308), (3, 0.08340827), (4, 0.5826318), (5, 0.08334458)]
stori [(0, 0.08333416), (1, 0.583013), (2, 0.08344752), (3, 0.08333411), (4, 0.08349416), (5, 0.08337704)]
15 [(0, 0.08336631), (1, 0.5827837), (2, 0.08374836), (3, 0.08336655), (4, 0.08336659), (5, 0.08336851)]
popular [(0, 0.08341244), (1, 0.5822308), (2, 0.08346989), (3, 0.08341725), (4, 0.083336376), (5, 0.084133245)]
stori [(0, 0.08333416), (1, 0.5830133), (2, 0.08344753), (3, 0.08333411), (4, 0.08349385), (5, 0.08337704)]
16 [(0, 0.083381645), (1, 0.583089), (2, 0.08338094), (3, 0.08338169), (4, 0.08338201), (5, 0.08338472)]
classic [(0, 0.083340816), (1, 0.58329505), (2, 0.083341114), (3, 0.083340816), (4, 0.08334093), (5, 0.08334125)]
fiction [(0, 0.08333956), (1, 0.58329993), (2, 0.08333953), (3, 0.08333954), (4, 0.08334151), (5, 0.08333991)]
17 [(0, 0.08338162), (1, 0.58308905), (2, 0.083380975), (3, 0.08338169), (4, 0.08338196), (5, 0.083384715)]
comic [(0, 0.08333464), (1, 0.58268416), (2, 0.08342321), (3, 0.08334393), (4, 0.0838793), (5, 0.08333475)]
18 [(0, 0.08335383), (1, 0.58322966), (2, 0.08335356), (3, 0.08335381), (4, 0.08335396), (5, 0.08335521)]
poem [(0, 0.08334624), (1, 0.5832678), (2, 0.08334618), (3, 0.083346255), (4, 0.08334646), (5, 0.083347045)]
19 [(0, 0.083381616), (1, 0.58308905), (2, 0.08338092), (3, 0.083381675), (4, 0.08338201), (5, 0.08338471)]
audio [(0, 0.08333529), (1, 0.0835524), (2, 0.08382227), (3, 0.08333577), (4, 0.5826187), (5, 0.08333552)]
stori [(0, 0.08333416), (1, 0.5830129), (2, 0.08344755), (3, 0.08333411), (4, 0.08349422), (5, 0.08337705)]
how [(0, 0.5797879), (1, 0.0840195), (2, 0.084079854), (3, 0.08386864), (4, 0.08334677), (5, 0.08489733)]
start [(0, 0.08416435), (1, 0.580594), (2, 0.08375878), (3, 0.083547525), (4, 0.083482586), (5, 0.08445276)]
pratilipi [(0, 0.08333504), (1, 0.58332473), (2, 0.08333515), (3, 0.08333495), (4, 0.083335064), (5, 0.08333503)]
download [(0, 0.08341715), (1, 0.5816784), (2, 0.08366108), (3, 0.08359908), (4, 0.08407525), (5, 0.08356905)]
pratilipi [(0, 0.08333505), (1, 0.58332473), (2, 0.083335154), (3, 0.08333496), (4, 0.08333507), (5, 0.083335035)]
read [(0, 0.08338132), (1, 0.5829408), (2, 0.08337361), (3, 0.083530836), (4, 0.08333908), (5, 0.083434336)]
popular [(0, 0.083412595), (1, 0.5821873), (2, 0.08347016), (3, 0.083417416), (4, 0.08333638), (5, 0.08417612)]
genr [(0, 0.08334085), (1, 0.58329505), (2, 0.08334078), (3, 0.083340794), (4, 0.08334125), (5, 0.08334126)]
save [(0, 0.5812522), (1, 0.08388037), (2, 0.08367866), (3, 0.08366327), (4, 0.08371656), (5, 0.08380889)]
favourit [(0, 0.08368862), (1, 0.5822129), (2, 0.08334626), (3, 0.0833464), (4, 0.083346404), (5, 0.084059395)]
librari [(0, 0.08333586), (1, 0.5824948), (2, 0.08348787), (3, 0.08333618), (4, 0.083796576), (5, 0.08354873)]
self-publish [(0, 0.08335381), (1, 0.58322966), (2, 0.08335359), (3, 0.08335382), (4, 0.08335405), (5, 0.08335509)]
pratilipi [(0, 0.08333505), (1, 0.58332473), (2, 0.083335154), (3, 0.08333496), (4, 0.08333507), (5, 0.083335035)]
join [(0, 0.0837992), (1, 0.58175755), (2, 0.08401006), (3, 0.08351595), (4, 0.08351827), (5, 0.08339899)]
largest [(0, 0.08353576), (1, 0.5827528), (2, 0.08348557), (3, 0.08334085), (4, 0.08354375), (5, 0.08334123)]
commun [(0, 0.08335374), (1, 0.58151776), (2, 0.08422466), (3, 0.08354819), (4, 0.08401027), (5, 0.08334535)]
writer [(0, 0.08333695), (1, 0.5833147), (2, 0.08333708), (3, 0.08333694), (4, 0.08333716), (5, 0.08333716)]
thi [(0, 0.083901465), (1, 0.08376634), (2, 0.08339834), (3, 0.5819408), (4, 0.0836557), (5, 0.08333734)]
complet [(0, 0.08334432), (1, 0.08408239), (2, 0.08385474), (3, 0.08406279), (4, 0.08408408), (5, 0.5805717)]
free [(0, 0.083529636), (1, 0.08411316), (2, 0.084084265), (3, 0.08380841), (4, 0.5802399), (5, 0.08422465)]
payment [(0, 0.5816912), (1, 0.08421676), (2, 0.08334615), (3, 0.08369816), (4, 0.08370061), (5, 0.0833471)]
detail [(0, 0.5815032), (1, 0.08424527), (2, 0.08363248), (3, 0.083742365), (4, 0.08353616), (5, 0.08334049)]
requir [(0, 0.083795205), (1, 0.08363847), (2, 0.0839719), (3, 0.084013656), (4, 0.581242), (5, 0.08333874)]
join [(0, 0.0837991), (1, 0.5817678), (2, 0.08400013), (3, 0.08351584), (4, 0.083518155), (5, 0.08339896)]
pratilipi [(0, 0.08333504), (1, 0.58332473), (2, 0.08333515), (3, 0.08333495), (4, 0.083335064), (5, 0.08333503)]
make [(0, 0.08372302), (1, 0.08371714), (2, 0.5808172), (3, 0.08383824), (4, 0.084565684), (5, 0.08333868)]
world [(0, 0.08333734), (1, 0.58187556), (2, 0.08375489), (3, 0.08388434), (4, 0.0835805), (5, 0.08356733)]
better [(0, 0.083765835), (1, 0.5820321), (2, 0.0835587), (3, 0.08352225), (4, 0.083780125), (5, 0.08334103)]
place [(0, 0.084356256), (1, 0.084536724), (2, 0.08359797), (3, 0.08333925), (4, 0.58083034), (5, 0.08333946)]
one [(0, 0.57988936), (1, 0.08411498), (2, 0.084085345), (3, 0.08367758), (4, 0.084632196), (5, 0.08360056)]
read [(0, 0.08338132), (1, 0.5829407), (2, 0.08337361), (3, 0.08353092), (4, 0.08333908), (5, 0.083434336)]
time [(0, 0.08450042), (1, 0.08432466), (2, 0.084093444), (3, 0.57933456), (4, 0.08352921), (5, 0.08421774)]
`` [(0, 0.08373533), (1, 0.08361023), (2, 0.08409939), (3, 0.5814808), (4, 0.08349602), (5, 0.08357822)]
b [(0, 0.08392474), (1, 0.084641196), (2, 0.08412089), (3, 0.08412316), (4, 0.08358754), (5, 0.5796024)]
17,000 [(0, 0.08335702), (1, 0.08335701), (2, 0.08335662), (3, 0.08335706), (4, 0.083357066), (5, 0.58321524)]
6.0 [(0, 0.08402282), (1, 0.08333969), (2, 0.08333961), (3, 0.08333969), (4, 0.08351105), (5, 0.5824471)]
6.0 [(0, 0.083991766), (1, 0.08333968), (2, 0.0833396), (3, 0.08333968), (4, 0.083510704), (5, 0.5824786)]
6.0 [(0, 0.08399277), (1, 0.08333968), (2, 0.0833396), (3, 0.08333968), (4, 0.08351071), (5, 0.5824775)]
5.0 [(0, 0.083357126), (1, 0.08335697), (2, 0.08382925), (3, 0.08335706), (4, 0.08335704), (5, 0.5827426)]
1644-0579 [(0, 0.083357014), (1, 0.083357), (2, 0.08335661), (3, 0.08335705), (4, 0.08335706), (5, 0.58321524)]
1577-3754 [(0, 0.083357014), (1, 0.083357), (2, 0.08335661), (3, 0.08335705), (4, 0.08335706), (5, 0.58321524)]
b'record [(0, 0.08335724), (1, 0.08335716), (2, 0.083356835), (3, 0.083357304), (4, 0.083357245), (5, 0.5832142)]
road [(0, 0.08334353), (1, 0.08361364), (2, 0.08334339), (3, 0.08334369), (4, 0.08334353), (5, 0.5830122)]
video [(0, 0.08333735), (1, 0.08340893), (2, 0.58231074), (3, 0.08333545), (4, 0.083335005), (5, 0.08427256)]
sinc [(0, 0.08388766), (1, 0.08335313), (2, 0.08335291), (3, 0.581564), (4, 0.083353244), (5, 0.084489025)]
2009 [(0, 0.08335723), (1, 0.08335717), (2, 0.08335686), (3, 0.08335733), (4, 0.08335724), (5, 0.58321416)]
dailyroad [(0, 0.0833435), (1, 0.08334344), (2, 0.083343305), (3, 0.083343536), (4, 0.083343476), (5, 0.5832827)]
voyag [(0, 0.08335725), (1, 0.08335717), (2, 0.083356835), (3, 0.08335731), (4, 0.083357245), (5, 0.58321416)]
work [(0, 0.084013574), (1, 0.0833358), (2, 0.08404156), (3, 0.08392026), (4, 0.5808048), (5, 0.083884016)]
car [(0, 0.582606), (1, 0.083334774), (2, 0.08333447), (3, 0.08391658), (4, 0.083334506), (5, 0.083473645)]
blackbox [(0, 0.08335727), (1, 0.08335719), (2, 0.08335687), (3, 0.083357364), (4, 0.08335727), (5, 0.58321404)]
dash [(0, 0.08335727), (1, 0.0833572), (2, 0.08335691), (3, 0.08335735), (4, 0.08335728), (5, 0.58321404)]
cam [(0, 0.083357275), (1, 0.08335719), (2, 0.08335687), (3, 0.08335736), (4, 0.083357275), (5, 0.58321404)]
auto [(0, 0.08334352), (1, 0.08334379), (2, 0.0835373), (3, 0.08334361), (4, 0.08334359), (5, 0.58308816)]
dvr [(0, 0.083357245), (1, 0.08335718), (2, 0.08335686), (3, 0.08335731), (4, 0.08335725), (5, 0.5832141)]
continu [(0, 0.08374216), (1, 0.08452628), (2, 0.08333987), (3, 0.08333987), (4, 0.08334026), (5, 0.5817116)]
captur [(0, 0.08350764), (1, 0.08333971), (2, 0.083339654), (3, 0.08333981), (4, 0.083339766), (5, 0.5831334)]
video [(0, 0.083337344), (1, 0.083408885), (2, 0.5823242), (3, 0.083335444), (4, 0.083335), (5, 0.0842591)]
